Serie 9 Next Level Dragons Rising	Limited Edition Cards	LE12	Action Jay Limited Edition
Serie 9 Next Level Dragons Rising	Limited Edition Cards	LE13	Cinder Golden Edition
Serie 9 Next Level Dragons Rising	Limited Edition Cards	LE14	Climber Lloyd Golden Edition
Serie 9 Next Level Dragons Rising	Limited Edition Cards	LE15	Lloyd vs Ras Limited Edition
Serie 9 Next Level Dragons Rising	Limited Edition Cards	LE16	Arin vs Cinder Limited Edition
Serie 9 Next Level Dragons Rising	Limited Edition Cards	LE17	Team Cole & Zane Limited Edition
Serie 9 Next Level Dragons Rising	Limited Edition Cards	LE18	Team Cinder and Ras Limited Edition
Serie 9 Next Level Dragons Rising	Limited Edition Cards	LE19	Thunderrob Limited Edition
Serie 9 Next Level Dragons Rising	Limited Edition Cards	LE2	Strong Arin Limited Edition
Serie 9 Next Level Dragons Rising	Limited Edition Cards	LE3	Strong Cole Limited Edition
Serie 9 Next Level Dragons Rising	Limited Edition Cards	LE4	Evil Ras Limited Edition
Serie 9 Next Level Dragons Rising	Limited Edition Cards	LE5	Strong Jay Limited Edition
Serie 9 Next Level Dragons Rising	Limited Edition Cards	LE6	Action Arin Limited Edition
Serie 9 Next Level Dragons Rising	Limited Edition Cards	LE6	Cinder Limited Edition
Serie 9 Next Level Dragons Rising	Limited Edition Cards	LE7	Action Kai Limited Edition
Serie 9 Next Level Dragons Rising	Limited Edition Cards	LE8	Strong Zane Limited Edition
Serie 9 Next Level Dragons Rising	Limited Edition Cards	LE9	Strong Lloyd Limited Edition
Serie 9 Next Level Dragons Rising	Platinum Cards	203	Climber Jay Platinum Edition
Serie 9 Next Level Dragons Rising	Platinum Cards	204	Cinder Platinum Edition
Serie 9 Next Level Dragons Rising	Platinum Cards	205	Climber Cole Platinum Edition
Serie 9 Next Level Dragons Rising	Platinum Cards	206	Climber Zane Platinum Edition
Serie 9 Next Level Dragons Rising	Trap Cards	185	Don't Let Go!
Serie 9 Next Level Dragons Rising	Trap Cards	186	The Floor is Lava
Serie 9 Next Level Dragons Rising	Trap Cards	187	Hard Labour
Serie 9 Next Level Dragons Rising	Trap Cards	188	Pressed to the Floor
Serie 9 Next Level Dragons Rising	Trap Cards	189	Crusty Seamonster
Serie 9 Next Level Dragons Rising	Trap Cards	190	Vengeful Spirit
Serie 9 Next Level Dragons Rising	Trap Cards	191	Electrified
Serie 9 Next Level Dragons Rising	Trap Cards	192	Swarm of Wasps
Serie 9 Next Level Dragons Rising	Trap Cards	193	Floored
Serie 9 Next Level Dragons Rising	Vehicle Cards	194	Kai's Rising Dragon Strike
Serie 9 Next Level Dragons Rising	Vehicle Cards	195	Nya's Rising Dragon Strike
Serie 9 Next Level Dragons Rising	Vehicle Cards	196	Arin's Rising Dragon Strike
Serie 9 Next Level Dragons Rising	Vehicle Cards	197	Arin's Battle Mech
Serie 9 Next Level Dragons Rising	Vehicle Cards	198	Jay's Mech Battle Pack
Serie 9 Next Level Dragons Rising	Vehicle Cards	199	Cole's Elemental Earth Mech
Serie 9 Next Level Dragons Rising	Vehicle Cards	200	Sora's Elemental Tech Mech
Serie 9 Next Level Dragons Rising	Vehicle Cards	201	Kai's Elemental Fire Mech
Serie 9 Next Level Dragons Rising	Vehicle Cards	202	Egalt the Master Dragon
Serie 9 Next Level Dragons Rising	Villains	101	Level Up Ras
Serie 9 Next Level Dragons Rising	Villains	102	Cinder
Serie 9 Next Level Dragons Rising	Villains	103	Mega Jordana
Serie 9 Next Level Dragons Rising	Villains	104	Mean Beatrix
Serie 9 Next Level Dragons Rising	Villains	105	Wolf Mask Guard
Serie 9 Next Level Dragons Rising	Villains	106	Wolf Mask Claw Warrior
Serie 9 Next Level Dragons Rising	Villains	107	Mean Ras
Serie 9 Next Level Dragons Rising	Villains	108	Level Up Cinder
Serie 9 Next Level Dragons Rising	Villains	109	Jordana
Serie 9 Next Level Dragons Rising	Villains	110	Mean Rapton
Serie 9 Next Level Dragons Rising	Villains	111	Action Wolf Mask Claw Warrior
Serie 9 Next Level Dragons Rising	Villains	112	Wolf Mask Warrior
Serie 9 Next Level Dragons Rising	Villains	113	Mega Lord Ras
Serie 9 Next Level Dragons Rising	Villains	114	Mean Cinder
Serie 9 Next Level Dragons Rising	Villains	115	Level Up Jordana
Serie 9 Next Level Dragons Rising	Villains	116	Strong Beatrix
Serie 9 Next Level Dragons Rising	Villains	117	Action Wolf Mask Guard
Serie 9 Next Level Dragons Rising	Villains	118	Action Wolf Mask Warrior
Serie 9 Next Level Dragons Rising	Villains	119	Strong Ras
Serie 9 Next Level Dragons Rising	Villains	120	Mega Cinder
Serie 9 Next Level Dragons Rising	Villains	121	Mean Jordana
Serie 9 Next Level Dragons Rising	Villains	122	Strong Rapton
Serie 9 Next Level Dragons Rising	Villains	123	Strong Wolf Mask Claw Warrior
Serie 9 Next Level Dragons Rising	Villains	124	Strong Wolf Mask Guard
Serie 9 Next Level Dragons Rising	Villains	125	Duo Wolf Mask Warrior & Guard
Serie 9 Next Level Dragons Rising	Villains	126	Duo Cinder & Ras
Serie 9 Next Level Dragons Rising	Villains	127	Duo Wolf Mask Claw Warrior & Guard
Serie 9 Next Level Dragons Rising	Villains	128	Duo Cinder & Jordana
Serie 9 Next Level Dragons Rising	Villains	129	Duo Jordana & Ras
Serie 9 Next Level Dragons Rising	Villains	130	Team Strong Wolves
Serie 9 Next Level Dragons Rising	Villains	131	Legacy Wyplash
Serie 9 Next Level Dragons Rising	Villains	132	Mega Legacy Garmadon
Serie 9 Next Level Dragons Rising	Villains	133	Legacy Krazi
Serie 9 Next Level Dragons Rising	Villains	134	Legacy Cryptor
Serie 9 Next Level Dragons Rising	Villains	135	Legacy Morro
Serie 9 Next Level Dragons Rising	Villains	136	Legacy Krux
Serie 9 Next Level Dragons Rising	Villains	137	Legacy Acronix
Serie 9 Next Level Dragons Rising	Villains	138	Mega Legacy Master Chen
Serie 9 Next Level Dragons Rising	Villains	139	Legacy Zugu
Serie 9 Next Level Dragons Rising	Villains	140	Legacy Clouse
Serie 9 Next Level Dragons Rising	Villains	141	Legacy Lasha
Serie 9 Next Level Dragons Rising	Villains	142	Legacy Mezmo
Serie 9 Next Level Dragons Rising	Villains	143	Legacy Pythor
Serie 9 Next Level Dragons Rising	Villains	144	Mega Legacy Unagami
Serie 9 Next Level Dragons Rising	Villains	145	Legacy Sushimi
Serie 9 Next Level Dragons Rising	Villains	146	Legacy Hausner
Serie 9 Next Level Dragons Rising	Villains	147	Legacy Richie
Serie 9 Next Level Dragons Rising	Villains	148	Legacy Mechanic
Serie 9 Next Level Dragons Rising	Villains	149	Legacy Mr. E
Serie 9 Next Level Dragons Rising	Villains	150	Mega Legacy Overlord
Serie 9 Next Level Dragons Rising	Villains	151	Legacy Great Devourer
Serie 9 Next Level Dragons Rising	Villains	152	Legacy Samukai
Serie 9 Next Level Dragons Rising	Villains	153	Legacy Kruncha
Serie 9 Next Level Dragons Rising	Villains	154	Legacy Awakened Warrior
Serie 9 Next Level Dragons Rising	Villains	155	Legacy Grief Bringer
Serie 9 Next Level Dragons Rising	Villains	156	Mega Legacy Skull Sorcerer
Serie 9 Next Level Dragons Rising	Villains	157	Legacy Duo Lasha & Mezmo
Serie 9 Next Level Dragons Rising	Villains	158	Legacy Duo Wyplash & Krazi
Serie 9 Next Level Dragons Rising	Villains	159	Legacy Duo Master Chen & Clouse
Serie 9 Next Level Dragons Rising	Villains	160	Legacy Duo Krux & Acronix
Serie 9 Next Level Dragons Rising	Villains	161	Legacy Duo Samukai & Kruncha
Serie 9 Next Level Dragons Rising	Villains	162	Mega Legacy Wojira
Serie 9 Next Level Dragons Rising	Villains	163	Legacy Duo Skull Sorcerer & Awakened Warrior
Serie 9 Next Level Dragons Rising	Villains	164	Legacy Duo Mechanic & Mr. E
Serie 9 Next Level Dragons Rising	Villains	165	Legacy Duo Richie & Hausner
Serie 9 Next Level Dragons Rising	Villains	166	Legacy Duo Unagami & Sushimi
Serie 9 Next Level Dragons Rising	XXL Cards	XXL1	Mighty Duo
